primary_label,scientific_name,common_name,filename,rating,train
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC429420.ogg,4.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC432428.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC432965.ogg,2.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC453808.ogg,4.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC460008.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC460013.ogg,4.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC48723.ogg,4.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC489535.ogg,3.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC490226.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC491755.ogg,3.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC502119.ogg,2.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC502320.ogg,5.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC542230.ogg,2.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC558346.ogg,5.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC564281.ogg,2.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC564282.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC564283.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC566617.ogg,3.5,0
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC568443.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC568445.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC568455.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC568726.ogg,0.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC577366.ogg,2.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC577378.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC578759.ogg,4.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC579152.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC598085.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC606546.ogg,4.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC608999.ogg,4.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC614082.ogg,3.0,0
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC614087.ogg,3.0,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC617766.ogg,3.5,1
grbani,Crotophaga sulcirostris,Groove-billed Ani,XC66006.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC130681.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC130682.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC130683.ogg,5.0,0
grbher3,Ardea herodias,Great Blue Heron,XC130846.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC134970.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC143574.ogg,4.0,0
grbher3,Ardea herodias,Great Blue Heron,XC143575.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC143576.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC147334.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC147336.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC153519.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC162099.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC162103.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC167839.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC167841.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC173601.ogg,3.5,0
grbher3,Ardea herodias,Great Blue Heron,XC190802.ogg,1.5,1
grbher3,Ardea herodias,Great Blue Heron,XC192287.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC192288.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC192289.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC196154.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC210126.ogg,5.0,0
grbher3,Ardea herodias,Great Blue Heron,XC210695.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC296468.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC296586.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC297794.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC302382.ogg,2.5,1
grbher3,Ardea herodias,Great Blue Heron,XC312084.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC326520.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC339883.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC346074.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC349159.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC37259.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC377075.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC383027.ogg,5.0,0
grbher3,Ardea herodias,Great Blue Heron,XC393469.ogg,0.0,1
grbher3,Ardea herodias,Great Blue Heron,XC395485.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC396298.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC400785.ogg,2.5,1
grbher3,Ardea herodias,Great Blue Heron,XC408111.ogg,4.5,0
grbher3,Ardea herodias,Great Blue Heron,XC413181.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC419194.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC420814.ogg,3.0,0
grbher3,Ardea herodias,Great Blue Heron,XC436846.ogg,2.0,0
grbher3,Ardea herodias,Great Blue Heron,XC445084.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC445854.ogg,4.5,1
grbher3,Ardea herodias,Great Blue Heron,XC445855.ogg,2.5,0
grbher3,Ardea herodias,Great Blue Heron,XC451728.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC452100.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC452107.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC452182.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC452787.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC452964.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC460750.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC465627.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC465628.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC478243.ogg,0.0,0
grbher3,Ardea herodias,Great Blue Heron,XC481012.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC486224.ogg,5.0,0
grbher3,Ardea herodias,Great Blue Heron,XC494408.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC501691.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC503107.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC52470.ogg,3.5,0
grbher3,Ardea herodias,Great Blue Heron,XC527694.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC527696.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC527929.ogg,4.5,1
grbher3,Ardea herodias,Great Blue Heron,XC534359.ogg,4.5,0
grbher3,Ardea herodias,Great Blue Heron,XC534360.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC534875.ogg,4.5,1
grbher3,Ardea herodias,Great Blue Heron,XC535324.ogg,4.5,0
grbher3,Ardea herodias,Great Blue Heron,XC540654.ogg,4.5,0
grbher3,Ardea herodias,Great Blue Heron,XC550627.ogg,5.0,0
grbher3,Ardea herodias,Great Blue Heron,XC558334.ogg,5.0,0
grbher3,Ardea herodias,Great Blue Heron,XC565135.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC571016.ogg,3.5,1
grbher3,Ardea herodias,Great Blue Heron,XC572424.ogg,4.0,1
grbher3,Ardea herodias,Great Blue Heron,XC573252.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC578132.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC580292.ogg,3.0,0
grbher3,Ardea herodias,Great Blue Heron,XC582377.ogg,4.5,1
grbher3,Ardea herodias,Great Blue Heron,XC58482.ogg,5.0,1
grbher3,Ardea herodias,Great Blue Heron,XC611815.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC10722.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC109898.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC112518.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC112520.ogg,3.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC124159.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC124160.ogg,1.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC124741.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC125840.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC130685.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC130686.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC130687.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC130688.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC132632.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC132634.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC132638.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC132643.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC134154.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC135607.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC136329.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC137599.ogg,1.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC137719.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC139093.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC139434.ogg,1.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC139964.ogg,5.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC142160.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC142405.ogg,3.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC142434.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC142435.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC145801.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC147056.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC157446.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC158281.ogg,1.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC161638.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC164563.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC166099.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC170569.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC17144.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC17145.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC17146.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC173608.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC173614.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC173622.ogg,4.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC173626.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC173628.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC174923.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC178986.ogg,1.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC179634.ogg,5.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC181498.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC182574.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC182575.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC185823.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC192290.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC192301.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC192302.ogg,1.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC197678.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC202191.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC20508.ogg,1.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC209299.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC210549.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC210623.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC234328.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC241862.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC243405.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC243418.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC254927.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC275089.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC278003.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC278593.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC284574.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC284598.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC293014.ogg,4.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC297559.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC300700.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC308473.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC312459.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC31278.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC31279.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC313274.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC31475.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC314879.ogg,3.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC315706.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC316105.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC316298.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC316509.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC317191.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC317865.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC318486.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC319841.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC320336.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC321587.ogg,2.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC322017.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC325528.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC325529.ogg,5.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC328368.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC331330.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC331423.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC331437.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC345005.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC345737.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC357427.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC358504.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC360931.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC361183.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC364671.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC367702.ogg,4.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC368953.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC370496.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC371865.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC378510.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC382237.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC382855.ogg,4.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC384637.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC384640.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC388132.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC388567.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC391571.ogg,2.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC396598.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC397545.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC402583.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC405445.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC408881.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC411895.ogg,3.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC413209.ogg,4.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC413649.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC413726.ogg,3.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC420128.ogg,1.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC425992.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC426062.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC429636.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC436011.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC445685.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC451652.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC451653.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC451654.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC457198.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC460835.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC460869.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC463110.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC470293.ogg,2.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC470294.ogg,1.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC473686.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC474832.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC477553.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC477599.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC479129.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC481624.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC481817.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC483623.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC483624.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC486603.ogg,3.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC493353.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC496486.ogg,0.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC496491.ogg,0.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC501225.ogg,3.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC501226.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC502321.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC522121.ogg,4.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC52471.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC52472.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC525593.ogg,0.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC529023.ogg,5.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC542170.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC54306.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC543492.ogg,0.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC549444.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC553228.ogg,4.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC559651.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC563130.ogg,5.0,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC564231.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC564521.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC565139.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC56904.ogg,2.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC570046.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC570599.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC573420.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC578069.ogg,5.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC578521.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC578522.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC579018.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC580145.ogg,4.0,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC581100.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC587977.ogg,4.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC601481.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC610828.ogg,3.5,0
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC614743.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC614744.ogg,3.5,1
grcfly,Myiarchus crinitus,Great Crested Flycatcher,XC78883.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC109029.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC109030.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC113071.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC116014.ogg,2.5,1
greegr,Ardea alba,Great Egret,XC119207.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC120152.ogg,5.0,0
greegr,Ardea alba,Great Egret,XC123183.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC129041.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC129760.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC130689.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC130690.ogg,4.5,0
greegr,Ardea alba,Great Egret,XC131650.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC135970.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC139959.ogg,4.0,0
greegr,Ardea alba,Great Egret,XC143577.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC143579.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC147337.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC149108.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC150992.ogg,4.0,0
greegr,Ardea alba,Great Egret,XC158114.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC161274.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC161275.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC161276.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC161277.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC161278.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC161279.ogg,4.5,0
greegr,Ardea alba,Great Egret,XC161280.ogg,4.5,1
greegr,Ardea alba,Great Egret,XC167108.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC167213.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC167719.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC17012.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC171658.ogg,2.5,1
greegr,Ardea alba,Great Egret,XC171678.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC188001.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC193153.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC196155.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC196156.ogg,4.5,0
greegr,Ardea alba,Great Egret,XC198099.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC198104.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC234687.ogg,3.5,1
greegr,Ardea alba,Great Egret,XC234780.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC240330.ogg,4.0,1
greegr,Ardea alba,Great Egret,XC247286.ogg,5.0,1
greegr,Ardea alba,Great Egret,XC253851.ogg,2.5,1
greegr,Ardea alba,Great Egret,XC256098.ogg,2.5,1
greegr,Ardea alba,Great Egret,XC257307.ogg,4.5,0
greegr,Ardea alba,Great Egret,XC257308.ogg,5.0,0
